Registration_number,Gender_id,Domicile_id,Program_id,Session_id,Year_id,Status_id,Merit_rank,Academic_Standing_University,Academic_Standing_Department,Academic_Standing_Batch,PreAdmission_Score,Max_PreAdmission_score,Average_CourseCode_HUM_Gpa,Average_CourseCode_CSC_Gpa,Average_CourseCode_MTH_Gpa,Average_CourseCode_PHY_Gpa,Average_CourseCode_EEE_Gpa,Average_CourseCode_BIO_Gpa,Average_CourseCode_CSE_Gpa,Average_CourseCode_MGT_Gpa,Average_CourseCode_ENV_Gpa,Average_CourseCode_CSD_Gpa,Matric_inter_Improvement_index,Average_CGPA,Matric_Degree_id,Matric_Board_id,Matric_Marks,Max_Matric_Marks,Matric_Percentage,Matric_Rank,Matric_Board_Performance_Avg_Standpoint,Matric_Degree_Performance_Avg_Standpoint,Matric_Domicile_Performance_Avg_Standpoint,Matric_Performance_Avg_Standpoint,Matric_Student_Performance_Score,Inter_Board_id,Inter_Degree_id,Inter_Subject_id,Inter_Marks,Max_Inter_Marks,Inter_Percentage,Inter_Rank,Inter_Board_Performance_Avg_Standpoint,Inter_Degree_Performance_Avg_Standpoint,Inter_Domicile_Performance_Avg_Standpoint,Inter_Subject_Performance_Avg_Standpoint,inter_performance_Avg_Standpoint,Inter_Student_Performance_score,GPA_Semester_1,GPA_Semester_2,GPA_Semester_3,GPA_Semester_4,GPA_Semester_5,GPA_Semester_6,GPA_Semester_7,GPA_Semester_8,GPA_Semester_9,GPA_Semester_10,GPA_Semester_11,GPA_Semester_12
ciit/fa20-bse-1005/isb,2,7,2,13,7,3,3142,44,46,46,NULL,NULL,2.952,2.71142857142857,2.615,NULL,3.12,NULL,2.375,1.99,NULL,NULL,-0.03,2.75,1,20,964,1100,0.876363636,1292,1.13,5.94,5.31,9.42,1552,20,4,8,441,520,0.848077,549,10.65,11.3,13.7,13.56,19.27,735,3,3.24,2.76,1.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1041/isb,1,7,2,13,7,3,2864,66,68,67,NULL,NULL,3.274,2.97285714285714,2.74,NULL,3.26,NULL,2.75,2.19,NULL,NULL,-0.05,3,1,10,1069,1100,0.971818182,8,36.35,25.37,24.74,19.15,8,10,4,NULL,467,505,0.924752,50,19.81,19.07,21.48,NULL,27.04,130,3.23,3.29,3.31,2.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1128/isb,1,7,2,13,7,3,3210,58,61,61,NULL,NULL,2.982,2.89142857142857,2.885,NULL,3.105,NULL,2.74,2.7,NULL,NULL,-0.12,2.92,1,5,1027,1100,0.933636364,265,22.66,17.6,16.97,15.26,271,5,4,NULL,415,505,0.821782,885,6.63,8.63,11.04,NULL,16.6,1133,3.14,3.07,2.78,2.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-118/isb,1,6,2,13,7,1,3088,14,14,17,NULL,NULL,1.65,1.68,2.85,NULL,2.775,NULL,0,NULL,NULL,NULL,-0.02,2.78,1,18,970,1100,0.881818182,1171,12.45,7.05,12.32,9.98,970,18,4,8,473,550,0.86,424,7.32,12.5,15.05,14.77,20.48,726,2.7,2.85,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1192/isb,1,5,2,13,7,3,3251,52,54,54,NULL,NULL,2.894,2.82857142857143,2.815,NULL,2.965,NULL,2.73,2.68,NULL,NULL,-0.07,2.85,1,28,979,1100,0.89,983,8.45,8.72,13.66,10.81,971,28,4,8,429,520,0.825,835,11.41,8.96,15.41,11.22,16.93,798,2.98,2.95,2.78,2.68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1213/isb,2,7,2,13,7,3,1021,93,94,95,NULL,NULL,3.458,3.47571428571429,3.525,NULL,3.53,NULL,3.415,3.44,NULL,NULL,-0.02,3.47,1,22,946,1100,0.86,1629,3.74,2.61,1.98,7.76,1702,22,6,4,430,510,0.843137,610,10.26,16.02,13.2,17.91,18.77,642,3.45,3.61,3.39,3.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-125/isb,1,NULL,2,13,NULL,3,3655,59,62,62,NULL,NULL,3.236,2.87142857142857,2.635,NULL,3.31,NULL,2.535,1.93,NULL,NULL,NULL,2.92,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,2096,NULL,NULL,NULL,0,0,0,-1,NULL,NULL,NULL,NULL,NULL,2883,3.28,3.34,3.14,1.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1296/isb,1,7,2,13,7,1,3068,17,17,19,NULL,NULL,1.958,1.906,3.09,NULL,3.22,NULL,0,0,NULL,NULL,0.03,3.22,1,28,889,1050,0.846666667,1851,-0.42,-0.1,-0.73,6.4,1972,28,4,8,961,1100,0.873636,290,16.35,13.89,16.3,16.16,21.86,406,3.35,3.09,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1326/isb,1,6,2,13,7,1,741,0,0,0,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,-0.09,NULL,1,24,1013,1100,0.920909091,448,17.63,15.01,24.14,13.96,304,24,6,4,428,510,0.839216,654,10.71,15.62,12.87,17.51,18.37,662,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1404/isb,2,7,2,13,7,3,3261,52,54,54,NULL,NULL,2.748,2.84142857142857,3.01,NULL,2.945,NULL,2.76,3.06,NULL,NULL,-0.04,2.85,1,28,908,1050,0.864761905,1533,3.29,3.58,2.95,8.24,1643,28,4,8,431,520,0.828846,794,11.8,9.35,11.75,11.61,17.32,881,2.93,2.96,2.46,3.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1421/isb,1,7,2,13,6,3,432,42,43,43,NULL,NULL,2.846,2.66428571428571,2.615,NULL,3.02,NULL,2.41,2.26,NULL,NULL,-0.10,2.71,1,24,971,1100,0.882727273,1152,5.07,7.24,6.61,10.07,1342,24,4,8,413,520,0.794231,1256,6.01,5.84,8.25,8.09,13.81,1420,3.07,2.97,2.56,2.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-145/isb,2,7,2,13,7,3,2989,91,93,94,NULL,NULL,3.308,3.46857142857143,3.59,NULL,3.31,NULL,3.545,3.7,NULL,NULL,-0.08,3.43,1,28,1038,1100,0.943636364,153,19.43,19.63,19,16.28,240,28,4,8,451,520,0.867308,341,15.71,13.25,15.65,15.51,21.22,464,3.14,3.48,3.39,3.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1466/isb,1,7,2,13,7,3,3230,33,33,35,NULL,NULL,2.606,2.37666666666667,2.28,NULL,2.885,NULL,1.81,1.81,NULL,NULL,-0.02,2.42,1,10,937,1100,0.851818182,1775,-7.07,0.95,0.32,6.92,2069,10,4,8,436,520,0.838462,661,11.03,10.32,12.73,12.58,18.29,815,3.02,2.75,2.12,1.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1531/isb,1,7,2,13,7,1,3011,0,0,0,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,-0.08,NULL,1,10,1030,1100,0.936363636,226,23.53,18.15,17.52,15.54,234,10,4,8,449,520,0.863462,386,13.57,12.86,15.26,15.12,20.83,526,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1536/isb,2,7,2,13,7,3,2967,81,84,83,NULL,NULL,3.304,3.18857142857143,3.14,NULL,3.38,NULL,3.055,2.94,NULL,NULL,-0.01,3.22,1,28,990,1100,0.9,790,10.5,10.75,10.12,11.83,925,28,4,8,977,1100,0.888182,195,17.83,15.36,17.77,17.63,23.33,295,3.42,3.34,3.17,2.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1548/isb,2,5,2,13,7,3,2894,87,89,89,NULL,NULL,3.4,3.31,3.27,NULL,3.455,NULL,3.2,3.08,NULL,NULL,0.00,3.33,1,28,1006,1100,0.914545455,543,13.47,13.71,18.94,13.31,542,28,4,8,476,520,0.915385,69,20.59,18.12,24.59,20.4,26.09,108,3.45,3.46,3.32,3.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-156/isb,1,7,2,13,7,3,3113,79,82,79,NULL,NULL,3.128,3.18857142857143,3.3,NULL,3.26,NULL,3.11,3.24,NULL,NULL,-0.10,3.19,1,28,1026,1100,0.932727273,278,17.2,17.41,16.78,15.17,399,28,4,8,437,520,0.840385,642,12.97,10.52,12.92,12.78,18.49,739,3.16,3.36,2.98,3.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1565/isb,2,7,2,13,7,3,3242,45,47,48,NULL,NULL,2.622,2.66,2.725,NULL,3.03,NULL,2.225,2.46,NULL,NULL,-0.09,2.63,1,28,998,1100,0.907272727,664,11.99,12.23,11.6,12.57,793,28,4,8,428,520,0.823077,859,11.21,8.76,11.17,11.02,16.73,960,3.07,2.99,1.99,2.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1582/isb,1,5,2,13,7,3,3276,85,88,87,NULL,NULL,3.288,3.28285714285714,3.305,NULL,3.34,NULL,3.235,3.25,NULL,NULL,-0.10,3.29,1,28,997,1100,0.906363636,679,11.8,12.05,17.18,12.48,665,28,4,8,424,520,0.815385,976,10.43,7.98,14.43,10.24,15.95,928,3.32,3.36,3.22,3.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1619/isb,1,6,2,13,7,3,3005,96,97,99,NULL,NULL,3.594,3.60571428571429,3.56,NULL,3.485,NULL,3.69,3.61,NULL,NULL,-0.06,3.59,1,28,1013,1100,0.920909091,448,14.78,15.01,24.14,13.96,368,28,6,4,443,510,0.868627,334,15.84,18.61,15.95,20.5,21.35,338,3.46,3.51,3.77,3.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1643/isb,1,7,2,13,7,3,3216,54,56,56,NULL,NULL,3,2.81,2.68,NULL,3.025,NULL,2.7,2.54,NULL,NULL,-0.11,2.86,1,28,1020,1100,0.927272727,344,16.08,16.3,15.67,14.61,478,28,4,8,905,1100,0.822727,869,11.18,8.73,11.13,10.99,16.7,965,3.23,2.82,2.86,2.54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1654/isb,1,7,2,13,7,3,3258,45,47,48,NULL,NULL,2.902,2.735,2.65,NULL,3.02,NULL,2.535,2.41,NULL,NULL,-0.08,2.78,1,22,986,1100,0.896363636,864,11.31,10.01,9.38,11.46,958,22,4,4,419,510,0.821569,888,8.05,8.61,11.02,15.72,16.58,1080,3.15,2.89,2.66,2.41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1695/isb,2,7,2,13,7,3,3031,60,63,63,NULL,NULL,3.048,2.91285714285714,2.855,NULL,3.135,NULL,2.725,2.49,NULL,NULL,-0.04,2.93,1,28,996,1100,0.905454545,695,11.61,11.86,11.23,12.39,823,28,4,8,954,1100,0.867273,352,15.7,13.24,15.65,15.51,21.21,465,3.05,3.22,2.96,2.49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1737/isb,1,7,2,13,7,1,3037,0,0,0,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,-0.04,NULL,1,20,991,1100,0.900909091,781,9.16,10.94,10.31,11.92,952,20,4,8,451,520,0.867308,341,12.6,13.25,15.65,15.51,21.22,522,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1748/isb,1,7,2,13,7,3,2978,24,23,28,NULL,NULL,2.558,2.27,2.245,NULL,2.94,NULL,1.8,1.68,NULL,NULL,-0.05,2.37,1,8,1018,1100,0.925454545,369,19.33,15.93,15.3,14.42,426,8,4,8,455,520,0.875,275,16.32,14.03,16.43,16.3,22,395,3.07,2.81,1.92,1.68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1760/isb,2,5,2,13,7,3,3217,96,97,98,NULL,NULL,3.562,3.60285714285714,3.585,NULL,3.465,NULL,3.72,3.76,NULL,NULL,-0.05,3.59,1,28,963,1100,0.875454545,1315,5.47,5.76,10.53,9.33,1290,28,6,4,426,510,0.835294,706,12.46,15.22,16.45,17.11,17.97,535,3.52,3.41,3.68,3.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1764/isb,1,7,2,13,7,3,2947,59,62,62,NULL,NULL,2.676,2.675,2.975,NULL,3.16,NULL,2.4,2.91,NULL,NULL,-0.03,2.78,1,28,1011,1100,0.919090909,472,14.4,14.64,14.01,13.78,596,28,4,8,977,1100,0.888182,195,17.83,15.36,17.77,17.63,23.33,296,3.28,3.04,1.89,2.91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1766/isb,1,5,2,13,7,3,2932,80,83,82,NULL,NULL,3.136,3.22714285714286,3.25,NULL,3.045,NULL,3.33,3.32,NULL,NULL,-0.06,3.19,1,28,1039,1100,0.944545455,147,19.61,19.82,25.4,16.37,155,28,4,8,462,520,0.888462,190,17.86,15.39,21.85,17.66,23.36,235,2.91,3.18,3.34,3.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1803/isb,1,8,2,13,7,3,3214,19,18,21,NULL,NULL,2.016,2.024,1.78,NULL,2.76,NULL,1.04,1.04,NULL,NULL,0.07,1.83,1,NULL,681,850,0.801176471,2577,NULL,-9.36,-0.58,1.77,2527,NULL,4,8,470,550,0.854545,476,NULL,11.95,16.15,14.22,19.92,954,3,2.52,0.78,1.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1819/isb,1,7,2,13,7,3,3233,60,63,63,NULL,NULL,3.02,2.94,2.91,NULL,3.25,NULL,2.63,2.6,NULL,NULL,-0.13,2.94,1,11,1029,1100,0.935454545,238,20.23,17.97,17.34,15.44,298,11,4,8,425,520,0.817308,948,7.77,8.18,10.59,10.44,16.15,1140,3.28,3.22,2.66,2.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1861/isb,1,7,2,13,7,3,2966,25,25,30,NULL,NULL,2.694,2.32428571428571,2.145,NULL,2.89,NULL,1.91,1.44,NULL,NULL,-0.07,2.4,1,28,1038,1100,0.943636364,153,19.43,19.63,19,16.28,241,28,4,8,965,1100,0.877273,263,16.72,14.26,16.66,16.53,22.23,372,2.93,2.85,2.38,1.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1897/isb,2,6,2,13,7,1,3101,0,0,0,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,-0.04,NULL,1,21,978,1100,0.889090909,1010,19.3,8.53,14.52,10.72,674,21,4,8,940,1100,0.854545,476,12.63,11.95,14.48,14.22,19.92,621,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1907/isb,2,6,2,13,7,3,3084,62,65,66,NULL,NULL,3.02,2.94,2.97,NULL,3.2,NULL,2.735,2.7,NULL,NULL,-0.11,2.97,1,28,999,1050,0.951428571,99,21.02,21.22,33.36,17.07,53,28,4,NULL,928,1100,0.843636,597,13.3,10.85,13.33,NULL,18.82,701,3.16,3.24,2.77,2.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1972/isb,1,3,2,13,7,3,3121,50,52,52,NULL,NULL,2.59,2.54,2.62,NULL,2.965,2.62,2.84,NULL,NULL,NULL,0.05,2.58,1,9,911,1100,0.828181818,2168,9.76,-3.86,1.34,4.52,1821,14,4,8,952,1100,0.865455,359,44,13.06,10.71,15.33,21.03,118,1.78,3.09,2.62,2.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1981/isb,2,8,2,13,7,3,3211,27,26,32,NULL,NULL,2.31,2.28,2.115,NULL,2.795,NULL,1.545,1.58,NULL,NULL,0.07,2.17,1,NULL,682,850,0.802352941,2566,NULL,-9.12,-0.3,1.89,2511,NULL,4,8,470,550,0.854545,476,NULL,11.95,16.15,14.22,19.92,955,2.94,2.65,1.51,1.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-1991/isb,2,7,2,13,7,1,3079,0,0,0,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,-0.06,NULL,1,11,999,1100,0.908181818,646,13.62,12.42,11.79,12.67,751,11,4,8,445,520,0.855769,471,11.68,12.08,14.48,14.34,20.05,641,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2067/isb,1,7,2,13,7,3,3213,22,22,26,NULL,NULL,2.136,2.092,1.835,NULL,3,NULL,0.78,0.79,NULL,NULL,-0.06,1.89,1,10,978,1100,0.889090909,1010,6.42,8.53,7.9,10.72,1213,20,4,8,433,520,0.832692,747,9.09,9.74,12.14,12,17.71,931,3.12,2.88,0.78,0.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2126/isb,2,5,2,13,7,3,3255,84,86,86,NULL,NULL,3.278,3.26857142857143,3.275,NULL,3.305,NULL,3.245,3.26,NULL,NULL,-0.13,3.27,1,28,1026,1100,0.932727273,278,17.2,17.41,22.85,15.17,270,28,4,8,423,520,0.813462,1011,10.24,7.79,14.24,10.05,15.76,952,3.32,3.29,3.23,3.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2128/isb,1,7,2,13,7,3,2963,20,20,25,NULL,NULL,2.568,2.33833333333333,1.945,NULL,2.77,NULL,1.675,1.05,NULL,NULL,-0.05,2.22,1,11,1022,1100,0.929090909,321,18.69,16.67,16.04,14.79,411,11,4,8,459,520,0.882692,231,14.42,14.81,17.21,17.08,22.78,380,2.7,2.84,2.3,1.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2151/isb,2,7,2,13,7,3,3232,57,59,58,NULL,NULL,3.072,2.85285714285714,2.77,NULL,3.235,NULL,2.585,2.38,NULL,NULL,-0.06,2.91,1,28,970,1100,0.881818182,1171,6.78,7.05,6.42,9.98,1315,28,4,8,432,520,0.830769,767,12,9.54,11.95,11.8,17.51,851,3.31,3.16,2.79,2.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2171/isb,1,7,2,13,7,3,3209,77,80,76,NULL,NULL,3.09,3.16857142857143,3.195,NULL,3.025,NULL,3.265,3.32,NULL,NULL,-0.05,3.15,1,11,964,1100,0.876363636,1292,5.92,5.94,5.31,9.42,1410,11,4,8,435,520,0.836538,683,9.72,10.13,12.53,12.39,18.1,864,2.98,3.07,3.21,3.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2173/isb,1,7,2,13,7,3,3224,20,19,24,NULL,NULL,2.638,2.04285714285714,1.725,NULL,2.895,NULL,1.395,0.52,NULL,NULL,-0.01,2.15,1,24,931,1100,0.846363636,1862,-6.9,-0.16,-0.79,6.37,2378,24,6,4,429,510,0.841176,629,10.92,15.82,13,17.71,18.57,640,2.86,2.93,2.27,0.52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2265/isb,1,8,2,13,7,3,3257,17,17,19,NULL,NULL,1.828,1.738,2.45,NULL,2.62,NULL,0.5,NULL,NULL,NULL,0.04,1.59,1,NULL,689,850,0.810588235,2439,NULL,-7.44,1.62,2.73,2415,NULL,4,8,464,550,0.843636,597,NULL,10.85,15.01,13.11,18.82,1068,2.79,2.45,0.5,0.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2280/isb,1,7,2,13,7,3,1150,92,93,95,NULL,NULL,3.376,3.47285714285714,3.53,NULL,3.345,NULL,3.535,3.58,NULL,NULL,-0.05,3.44,1,22,998,1100,0.907272727,664,13.58,12.23,11.6,12.57,761,22,4,8,450,520,0.865385,367,12.55,13.05,15.46,15.32,21.02,536,3.21,3.48,3.49,3.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2290/isb,1,8,2,13,7,1,3181,0,0,0,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,0.07,NULL,1,NULL,684,850,0.804705882,2540,NULL,-8.64,0.24,2.13,2490,NULL,4,8,472,550,0.858182,440,NULL,12.32,16.53,14.59,20.29,916,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2309/isb,1,7,2,13,7,3,3199,23,23,27,NULL,NULL,2.254,2.09333333333333,2.1,NULL,2.92,NULL,1.27,1.27,NULL,NULL,-0.08,2.09,1,28,994,1100,0.903636364,730,11.24,11.49,10.86,12.2,856,11,4,8,432,520,0.830769,767,9.14,9.54,11.95,11.8,17.51,949,2.91,2.93,1.26,1.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2326/isb,1,1,2,13,7,3,3231,43,45,44,NULL,NULL,2.722,2.565,2.565,NULL,3.17,NULL,2.05,2.14,NULL,NULL,-0.10,2.61,1,4,1002,1100,0.910909091,591,27.28,12.97,14.27,12.94,382,4,4,4,420,510,0.823529,856,5.69,8.81,11.89,15.91,16.78,1128,3.35,2.99,1.96,2.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2429/isb,2,7,2,13,7,1,2960,72,75,71,NULL,NULL,3.076,2.19857142857143,1.62,NULL,3.235,NULL,1.42,0,NULL,NULL,-0.03,3.1,1,28,1009,1100,0.917272727,502,14.03,14.27,13.64,13.59,624,28,6,4,452,510,0.886275,211,17.63,20.41,17.58,22.3,23.14,229,3.23,3.24,2.84,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2560/isb,1,7,2,13,7,3,3215,49,51,51,NULL,NULL,2.51,2.7,2.835,NULL,2.985,2.56,1.86,2.56,NULL,NULL,0.09,2.6,1,8,867,1100,0.788181818,2722,-21.48,-12,-12.63,0.44,3161,8,4,8,446,520,0.857692,450,14.52,12.27,14.68,14.54,20.24,546,2.86,3.11,1.86,2.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2598/isb,1,8,2,13,7,3,3246,21,21,26,NULL,NULL,2.394,1.875,1.88,NULL,2.715,NULL,1.455,0.95,NULL,NULL,0.10,2.08,1,16,663,850,0.78,2806,4.15,-13.67,-5.52,-0.39,2681,16,4,8,470,550,0.854545,476,9.07,11.95,16.15,14.22,19.92,680,2.62,2.81,1.96,0.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2782/isb,2,7,2,13,7,3,3076,47,49,49,NULL,NULL,2.61,2.62833333333333,2.785,NULL,3,NULL,2.26,2.42,NULL,NULL,-0.07,2.63,1,28,1012,1100,0.92,457,14.59,14.82,14.19,13.87,584,22,4,8,444,520,0.853846,487,11.37,11.88,14.29,14.15,19.85,671,2.85,3.15,2.1,2.42,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2807/isb,1,7,2,13,7,3,3168,19,18,21,NULL,NULL,2.25,1.95333333333333,1.7,NULL,2.77,NULL,1.39,0.79,NULL,NULL,-0.09,1.93,1,10,1006,1100,0.914545455,543,15.63,13.71,13.08,13.31,618,10,4,8,434,520,0.834615,711,10.64,9.93,12.34,12.19,17.9,855,2.93,2.61,1.39,0.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2888/isb,1,7,2,13,7,3,3017,90,92,93,NULL,NULL,3.412,3.38571428571429,3.335,NULL,3.35,NULL,3.46,3.51,NULL,NULL,-0.03,3.4,1,20,992,1100,0.901818182,761,9.45,11.12,10.49,12.02,932,20,4,8,453,520,0.871154,305,12.99,13.64,16.04,15.91,21.61,498,3.54,3.16,3.41,3.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2932/isb,2,7,2,13,7,1,3065,0,0,0,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,-0.13,NULL,1,28,1063,1100,0.966363636,15,24.08,24.26,23.63,18.59,69,28,4,8,439,520,0.844231,591,13.36,10.91,13.31,13.17,18.88,696,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2979/isb,1,7,2,13,7,3,3201,19,18,20,NULL,NULL,2.496,2.00857142857143,1.745,NULL,2.7,NULL,1.545,1.01,NULL,NULL,-0.08,2.12,1,28,997,1100,0.906363636,679,11.8,12.05,11.42,12.48,809,28,4,8,913,1100,0.83,773,11.92,9.46,11.87,11.73,17.43,860,2.92,2.48,2.08,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-2986/isb,1,6,2,13,7,3,3063,59,62,62,NULL,NULL,3.09,2.88285714285714,2.79,NULL,3.215,NULL,2.655,2.45,NULL,NULL,-0.08,2.93,1,28,1024,1100,0.930909091,302,16.82,17.04,27.16,14.98,208,28,4,8,444,520,0.853846,487,14.34,11.88,14.4,14.15,19.85,578,3.3,3.13,2.86,2.45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-3065/isb,1,7,2,13,7,3,3083,74,77,74,NULL,NULL,3.096,3.10714285714286,3.18,NULL,3.225,NULL,2.985,3,NULL,NULL,0.01,3.1,1,11,945,1100,0.859090909,1647,1.74,2.43,1.8,7.67,1769,11,4,8,451,520,0.867308,341,12.85,13.25,15.65,15.51,21.22,516,3.09,3.36,2.97,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-3088/isb,2,5,2,13,7,3,3229,78,81,78,NULL,NULL,3.186,3.15428571428571,3.16,NULL,3.245,NULL,3.12,3.21,NULL,NULL,-0.09,3.18,1,28,999,1100,0.908181818,646,12.17,12.42,17.57,12.67,636,28,4,8,907,1100,0.824545,842,11.36,8.91,15.36,11.17,16.88,811,3.38,3.11,3.03,3.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-3160/isb,1,7,2,13,7,3,3136,49,51,51,NULL,NULL,2.95,2.75714285714286,2.72,NULL,3.165,NULL,2.48,2.39,NULL,NULL,-0.09,2.82,1,28,1011,1100,0.919090909,472,14.4,14.64,14.01,13.78,594,28,4,8,436,520,0.838462,661,12.78,10.32,12.73,12.58,18.29,757,3.28,3.05,2.57,2.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ciit/fa20-bse-3165/isb,1,7,2,13,7,3,3234,26,25,30,NULL,NULL,2.752,2.32714285714286,2.12,NULL,2.975,NULL,1.865,1.36,NULL,NULL,-0.11,2.42,1,28,1012,1100,0.92,457,14.59,14.82,14.19,13.87,583,28,4,8,427,520,0.821154,892,11.02,8.57,10.98,10.83,16.54,987,3.07,2.88,2.37,1.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
